Idaho St | Cal Baptist
Wyoming | Chadron St
Furman | Coker
Dakota Wesleyan | Northwestern IA
Murray St | Evansville
Gonzaga | Montana
Indiana | WI Milwaukee
Jacksonville | Webber
South Alabama | Spring Hill
Wichita St | Ark Pine Bluff
Purdue | Ball St
Villanova | Hartford
Indiana St | Marshall
Utah | Nevada
Stanford | UC Davis
Drake | Nebraska
Georgia St | UNC Greensboro
Kansas | Missouri KC
IL Chicago | Valparaiso
Col Charleston | North Greenville
South Dakota | Creighton
Hampton | FL Atlantic
Radford | S Carolina St
Texas A&M | Rice
Southern Utah | San Diego
Reinhardt | Allen
UCF | Pittsburgh
Davidson | Queens NC
Memphis | Jackson St
North Texas | Mid-Am Chr
Hastings | Doane
Olivet Naz | Indiana-East
Albany Tech | Wallace CC-Selma
Andrew Col | East Georgia Col
Temple Col | Blinn
Butler Co-KS | Hesston
Salt Lake CC | C Arizona
Otero JC | Clarendon
Northeastern JC | Colby CC
Dyersburg St | Shawnee CC
Harford CC | Monroe-NR
Ranger | W Oklahoma St
Parkland | Sauk Valley CC
StL CC-Meramec | SE Illinois
Walters St | Spartanburg Meth
Chesapeake | Northern Virginia CC
Edison CC | Columbus St CC
Fayetteville Tech | Patrick Henry CC
Hagerstown CC | Potomac St-WVU
Schoolcraft | Jackson CC
Mid-Michigan CC | Oakland CC
Fulton-Mont | Cayuga CC
Dordt | Mt Marty
MI Dearborn | Spring Arbor
Park | Ottawa KS
Jamestown | Briar Cliff
Bryan | Point
McPherson | Central Chr
Clarke | St Ambrose
Wm Woods | Missouri Val
TN Wesleyan | Montreat
Morningside | St Mary NE
Roosevelt | Silver Lake
St Francis IN | Cornerstone
Milligan | Columbia Intl
Rochester MI | Concordia MI
Brenau | St Andrews
St Mary KS | Cottey
Culver-Stockton | St Louis Pharm
Haskell | KS Wesleyan
Menlo | UC Merced
Union KY | Truett-McConnell
Kennesaw | Mid Georgia
Bethune-Cookman | Edward Waters
Ave Maria | PSU-Gtr Allegheny
Fisher | ME Machias
Navy | Catholic
Humber | Sheridan ON
Mt Allison | Crandall
Davis | Broome CC
Bry & Strat-VB | Southern MD
PSU-DuBois | Central Penn
Moravian | Albright
Bethany Luth | Macalester
Boise St | CS Northridge
Bryant | Brown
Buffalo St | Morrisville St
Charlotte | UNC Asheville
Chicago | Lake Forest
TX Lutheran | Concordia TX
UMBC | Eastern Univ
E Texas Bap | McMurry
Fitchburg St | Rivier
Geneseo St | Hilbert
James Madison | G Washington
Manhattanville | Keystone
Utah Valley | La Verne
Simpson CA | Northwest Chr
SUNY-Cobleskill | S Vermont
Tulane | TX Southern
Wisconsin | Winthrop
Boston College | Rhode Island
C Michigan | Oakland
Washington | CS Fullerton
Texas | Duquesne
N Illinois | Yale
Penn St | Providence
W Michigan | PFW
Aquinas | Siena Hts
Baylor | St Francis PA
MIT | Simmons
Samford | Rhodes
Clemson | Wofford
Pearl River CC | Bishop St
Motlow St | Cent Georgia Tech
East Central CC | E Mississippi CC
Jones Co CC | Holmes CC
Kilgore | Odessa
Meridian CC | Lawson St
Malcolm X | Wilbur Wright
Midland TX | Scottsdale CC
MS Delta | MS Gulf Coast
Williston St | Northwest WY
Morton | Daley
Butler Co-PA | Allegany MD
Howard CC MD | Montgomery Co CC
Illinois Val | Waubonsee CC
Hostos CC | Lackawanna
McHenry Co | Harper
Burlington Co | Camden Co
Tohono Oodham | Wayne Co
Brookdale CC | Bor Manhattan
UConn-AP | Bristol CC
Bronx CC | Kingsborough
Massasoit CC | Bunker Hill CC
Sprfld Tech CC | Gateway CC
Luzerne Co CC | Harrisburg Area CC
Onondaga CC | Schenectady Co
Redlands CC | Grayson Co JC
Orange Co | Monroe-Bronx
Blue Mtn | Williams Bap
John Brown | Crowleys Ridge
Emerson | Gordon
Lassen | Contra Costa
West Hills-Lemoore | Cosumnes River
Cuesta | Col of the Redwoods
Cypress | Porterville
East LA Col | LA Valley Col
El Camino Col | Ventura Col
LA Trade-Tech | Folsom Lake
Fullerton Col | Oxnard
Reedley | Hartnell
Las Positas | Monterey Peninsula
Shasta Col | Los Medanos
Merced Col | Santa Rosa JC
West LA Col | Yuba
Bay Path | Mt Holyoke
Point Park | Ave Maria
Ottawa AZ | Benedictine AZ
Rust | Stillman
Hinds CC | Coahoma CC
Joliet JC | Prairie St
Raritan Val | Philadelphia CC
Neumann | Wilkes
Dominican IL | Beloit
FDU Madison | St Elizabeth
Staten Island | St Josephs NY
PSU-Harrisburg | Lancaster Bib
York PA | Messiah
Stevens Tech | W Connecticut
N Central MN | Calvary Bib
Lyndon St | St Joseph VT
Vermont Tech | Johnson St
Rensselaer | Albany Pharmacy
Providence GF | The Masters
Warner | Trinity Bap
Coastal GA | Brewton-Parker
Diablo Val | Fresno City Col
Merritt | Foothill Col
Vanguard | La Sierra
Southern Univ | Wiley
SD City Col | Citrus Col
Col of the Sequoias | Col of the Desert
Pasadena City Col | Imperial Val
Central IA | Grinnell
St Thomas FL | Florida National
Independence CC | Panola
NE OK A&M | Neosho Co
American River | Butte Col
McGill | UQAM
Laval | Concordia QC
Niagara ON | UT-Mississauga
Georgian | Centennial Col
Langara | Columbia Bib
C Maine Tech | Unity
Cumberland TN | Oakwood
Florida Col | Pensacola Chr
Lincoln Col | St Mary-Woods
Adrian | Manchester
George Mason | Air Force
American Univ | Tulsa
UAB | Appalachian St
Arizona | Idaho St
Colorado Mines | Arkansas-FS
Lindenwood | Ark Monticello
Assumption | Roberts Wslyn
Barton | Augusta
Augustana SD | Washburn
Austin Col | Howard Payne
Bellarmine | Saginaw Val
Bentley | Concordia NY
Binghamton | Cornell
Cal St-LA | Biola
Missouri S&T | Blackburn
Bloomsburg | Fayetteville St
Northeastern | Boston Univ
Butler | E Illinois
Calvin | Finlandia
Cameron | Newman
Carnegie Mellon | Waynesburg
Carson-Newman | SC Aiken
Florida Tech | Claflin
Worcester St | Clark MA
E Michigan | Cleveland St
C Missouri | Southern Nazarene
C Oklahoma | NW Oklahoma St
Dayton | Colgate
St Edwards | Colorado Chr
W Texas A&M | Col Springs
CS Dom. Hills | Concordia CA
Harding | Concordia SP
MT Western | Corban
Hamline | Crown MN
NW Nazarene | CS Stanislaus
Framingham St | Curry
Davenport | MO St Louis
Ferris St | Davis & Elkins
Northern Iowa | Delaware
Holy Family | Dist Columbia
Quinnipiac | Drexel
Drury | KY Wesleyan
Elizabethtown | Mary Washington
Emory & Henry | Marymount VA
Emporia St | SW Oklahoma
St Josephs ME | E Nazarene
E New Mexico | NM Highlands
Fairfield | Richmond
Seton Hill | Fairmont St
Flagler | Lincoln Mem
S Dakota St | FL Gulf Coast
Palm Beach Atl | Florida Intl
Fordham | Wagner
Fort Hays St | SW Minnesota
Fresno Pacific | Seattle Pacific
W New Mexico | Ft Lewis
George Fox | Pomona Pitzer
Wingate | Georgia C&S
Grambling | McNeese St
Grand Canyon | Incarnate Word
Heidelberg | Olivet MI
Henderson St | SW Baptist
Houghton | Pitt-Bradford
Howard | NJIT
IL Springfield | Tiffin
Iowa | Oral Roberts
Iowa St | Niagara
Texas Tech | Jacksonville St
North Carolina | Kent
Lincoln PA | Kutztown
Walsh | Lake Superior
Lander | Lenoir Rhyne
Weber St | La Verne
Lees-McRae | Young Harris
Ramapo | Lehman
WI Oshkosh | Loras
Youngstown St | Loyola-Chicago
MA Lowell | St Peters
Mary Baldwin | St Marys MD
ME Maritime | Newbury
St Michaels | Mercy
Michigan | Mt St Marys
Michigan Tech | Ursuline
Oklahoma Chr | Midwest TX St
Minnesota | New Hampshire
MN Crookston | NE Kearney
Montevallo | Spring Hill
OK Baptist | MO Southern
MO Western | Upper Iowa
Mt Mary | Rockford
St Vincent | Muskingum
NC Pembroke | S Wesleyan
New Mexico | Texas St
Pittsburg St | Northern St SD
Northwood MI | S Indiana
Wayne St NE | NW Missouri
Thomas Aquinas | Nyack
OH Dominican | Quincy
Oregon Tech | UC Santa Cruz
Sioux Falls | Ouachita
Portland St | Warner Pacific
Rollins | Webber
Rutgers | Stony Brook
St Marys CA | Wyoming
Truman St | Trevecca Naz
Ark Little Rock | Louisiana Tech
Cal Baptist | Long Beach St
Miami OH | Canisius
Maryland | Coppin St
CS Poly Pomona | Point Loma
Dartmouth | Loyola MD
DePaul | WI Green Bay
Lafayette | F Dickinson
Georgia | St Bonaventure
Notre Dame | Harvard
San Diego St | Hawaii
High Point | NC Central
St Johns | Iona
IUPUI | Mississippi
Wake Forest | Mercer
Mississippi St | Virginia
MTSU | Vanderbilt
Plymouth St | N England Col
NE Omaha | SC Upstate
Pittsburgh | New Orleans
Vermont | Rider
San Francisco | San Jose St
TN Martin | S Illinois
SMU | ULM
Wright St | UNLV
S Maine | ME Farmington
South Florida | Albany NY
Oklahoma St | Arkansas St
Army | LIU Brooklyn
Campbell | W Carolina
Louisville | Chattanooga
Nova SE | Delta St
Denver | Missouri KC
St Louis | E Kentucky
Morehead St | NC A&T
Old Dominion | Norfolk St
Northern Arizona | Seattle
Oklahoma | WKU
UC San Diego | Simon Fraser
Temple | St Josephs PA
Arkansas | Northwestern LA
Ashland | Cedarville
Worcester Tech | Becker
Oregon St | Cal Poly
North Greenville | Catawba
Cincinnati | ETSU
Columbia | Hofstra
East Carolina | Monmouth NJ
Georgia SW | Limestone
Lipscomb | Tennessee St
VA Commonwealth | Longwood
Lubbock Chr | Metro St
Univ Sciences | American Intl
Moorhead St | Arkansas Tech
Chapman | Illinois Col
Creighton | N Dakota St
CS Bakersfield | UC Santa Barbara
FL Southern | Lee TN
Valdosta St | Fort Valley St
Georgetown | MD E Shore
Redlands | Linfield
Tarleton St | Rogers St
Chadron St | Texas A&M Intl
Auburn | Nicholls St
Lock Haven | Concord
CSU East Bay | W Oregon
Findlay | Wayne St MI
Miami FL | SF Austin
Keene St | Anna Maria
Florida St | North Florida
BYU | UC Riverside
Hartford | Morgan St
Houston | Georgia Tech
Marquette | Montana St
Martin Meth | Cumberland TN
Lawrence Tech | Grace IN
IN Wesleyan | Holy Cross IN
Tabor | Presentation
N OK-Tonkawa | Allen Co
Angelina | Collin Co
Barton Co | NE OK A&M
Itawamba CC | Baton Rouge CC
Broward CC | Col Cent Florida
Butler Co-KS | Iowa Cent
Casper College | Colorado NW
Eastern Utah | Cent Wyoming
Snead St | Chatt St Tech
Chipola | Roane St
Phoenix Col | Clarendon
Cloud Co | Jefferson Col
Coastal AL-Mon | Delgado CC
Temple Col | Coastal Bend
N OK-Enid | Cowley Co
Tyler JC | Crowder
Dawson CC | Northwest WY
E Florida St | Miami-Dade
Eastern Wyoming | McCook CC
FL Southwestern | Santa Fe CC
St Petersburg | Florida St-Jax
Gulf Coast CC | Palm Beach St
Moraine Val | Highland CC IL
Hutchinson CC | Murray St CC
Redlands CC | Independence CC
Iowa Western CC | W Nebraska CC
Laramie Co | North Platte CC
N Iowa CC | Marshalltown CC
Midland TX | Mesa CC
Miles CC | Sheridan WY
MS Gulf Coast | NW Mississippi
Northeast CC | Des Moines CC
Northeastern JC | Little Priest
NW Florida St | Vincennes
Three Rivers | Rend Lake
Lincoln Land | Sauk Valley CC
Seward Co | South Plains
Lewis & Clark CC | SW Illinois
N Arkansas | SW Tennessee
Wabash Val | State Fair CC
Trinidad St JC | W Wyoming CC
IL Central | Ancilla
United Tribes | Bay Col
Harcum Col | Chesapeake
Mercyhurst NE | Cuyahoga CC
Kirkwood CC | Danville CC IL
Rochester C&T | Ellsworth CC
Gogebic CC | St Cloud Tech
Grand Rapids CC | Schoolcraft
N Central MO | Hesston
Kansas City KS | StL CC-Meramec
Kellogg CC | Milwaukee Tech
Lake Land IL | Triton Col
Mott CC | Lake Michigan
Anoka Ramsey | Madison Col
New Mexico JC | Grayson Co JC
Hillsborough CC | USC Salkehatchie
Baker KS | SW Assemb God
Campbellsville | Loyola NO
Edward Waters | FL Memorial
Goshen | Kentucky Chr
Governors St | Viterbo
Lewis-Clark ID | Virgin Islands
Mt Vernon Naz | Midway
Peru St | York NE
Azusa Pacific | CS San Bern.
Union TN | Barry
Black Hills St | TX A&M Kville
S New Hampshire | Bloomfield
Castleton | Thomas ME
C Washington | CS Monterey Bay
CSU-Pueblo | TX A&M Commerce
Newberry | Erskine
Merrimack | Georgian Court
Tampa | LeMoyne-Owen
Lincoln MO | S Arkansas
St Leo | Shorter
Allan Hancock | LA Harbor
Antelope Val CC | San Diego Mesa
Barstow CC | Chaffey
Cerritos Col | Santa Ana Col
Col of the Redwoods | Contra Costa
Palomar Col | Copper Mtn
Cuesta | Las Positas
Santa Barbara City | De Anza Col
Lassen | Monterey Peninsula
Mt San Jacinto | Orange Coast
Solano CC | Victor Valley
Tusculum | Belmont Abbey
King TN | Coker
St Anselm | Dominican NY
Bethany KS | Wm Woods
Bethel TN | Lindsey Wilson
Col Ozarks | Card Stritch
Graceland | St Louis Pharm
Life | Morris SC
LSU Shreveport | TX Wesleyan
Marian IN | St Francis IL
Mid Am Nazarene | SW Christian
Pikeville | Mobile
OK City | Texas Col
Taylor IN | Trinity Chr
Cochise | Salt Lake CC
Snow Col | Eastern Arizona
Elgin CC | Carl Sandburg
Kalamazoo Val | Delta Col
National Park | Mid-South CC
Austin Peay | Chr Brothers
Shepherd | W Salem St
West Florida | Albany GA
Carleton MN | Luther MN
Bemidji St | Northland
East Central OK | NE Oklahoma
Clayton St | Anderson SC
Rockhurst | Adams St
St Marys TX | Texas Womans
St Rose | Daemen
Thomas More | Wheaton IL
Humboldt St | W Washington
Stonehill | Wilmington DE
Ohio St | Detroit
Edinboro | Virginia St
Ferrum | Meredith
Goldey Beacom | Franklin Pierce
Grand Valley St | Maryville MO
WI River Falls | Gust Adolphus
CS San Marcos | Hawaii Pacific
Hartwick | Union NY
Benedictine IL | Augustana IL
North Georgia | Emmanuel GA
Sonoma St | Notre Dame CA
Regis CO | Permian Basin
Tuskegee | Auburn Mgomery
CS Chico | Dominican CA
Concordia OR | Academy of Art
WI Parkside | Malone
McKendree | Purdue Northwest
Bethune-Cookman | Liberty
Rochester Tech | SUNY New Paltz
Huntingdon | Florida Col
SE Oklahoma | Dallas Chr
MT St-Billings | Providence GF
N Central MN | Kansas Chr
Brevard | Toccoa Falls
Virginia Union | Cheyney St
Northwest Chr | Pacific Union
MT Tech | Col of Idaho
Odessa | Bossier Parish
Benedictine KS | Lindenwood-Belle
Dillard | Wiley
Haskell | Southwestern KS
Sterling | Oklahoma S&A
Bakersfield Col | Riverside CC
Cabrillo | Col San Mateo
MiraCosta | Chabot
Glendale CA | Grossmont
Moorpark | Rio Hondo
San Bernardino Val | Southwestern CA
St Thomas TX | Dallas Univ
Garden City CC | Otero JC
Utah St | N New Mexico
Gardner Webb | Warren Wilson
Abilene Chr | Univ of Southwest
The Masters | Carroll MT
Panhandle St | Friends
LA Trade-Tech | American River
Butte Col | Folsom Lake
Citrus Col | Imperial Val
Cosumnes River | Los Medanos
Merced Col | Cypress
SD City Col | Col of the Desert
Diablo Val | Merritt
East LA Col | El Camino Col
Fresno City Col | Foothill Col
West LA Col | Fullerton Col
Ventura Col | LA Valley Col
Oxnard | Yuba
Pasadena City Col | Col of the Sequoias
Shasta Col | West Hills-Lemoore
MN Mankato | Waldorf
San Diego Chr | Walla Walla
Lynn | J&W FL
Pitt-Johnstown | Shaw NC
Santa Rosa JC | Porterville
Bluefield WV | Alfred St
Dodge City CC | Frank Phillips
Trinity IL | Emmaus Bib
Acadia | UPEI
New Brunswick | Dalhousie
York ON | Algoma
Brock | Laurentian
Ryerson | Waterloo
McMaster | Nipissing
Laurier | Toronto
Carleton ON | Western ON
Queens ON | Guelph
Ottawa ON | Windsor
Regina | Brandon
Manitoba | Brit Columbia
Grant MacEwan | Winnipeg
Saskatchewan | Calgary
Victoria | Thompson Riv
Trinity Western | Mt Royal
Alberta | Fraser Val
Univ Lethbridge | UBC-Okanagan
Algonquin | Durham
Conestoga | Mohawk
Vancouver Island | Capilano
Douglas | Camosun
S Alberta Tech | Red Deer
Augustana AB | N Alberta Tech
Lakeland AB | Keyano
Olds | Medicine Hat
Lethbridge Col | St Marys AB
Concordia AB | Kings AB
R Morris Spfd | SW Adventist
PSU York | Mid-Atlantic Chr
Andrews | PSU-Gtr Allegheny
Ark Baptist | Southern-Shreve
Southern MD | PSU-Mont Alto
Oakland CC | Bry & Strat-Cleveland
Okanagan Col | Columbia Bib
Miles | Mississippi Col
Averett | Agnes Scott
UTEP | Alcorn St
Indiana PA | Ald-Broaddus
SUNY-Cobleskill | Alfred
Ursinus | Alvernia
Goldey Beacom | American Intl
Anderson SC | Georgia C&S
Colorado Chr | Arkansas-FS
Lincoln MO | Ark Monticello
Ashland | OH Dominican
Daemen | Assumption
S Wesleyan | Augusta
Augustana SD | Southern Nazarene
Elmhurst | Aurora
Barton | NC Pembroke
Bethany Luth | Mayville St
Bethel IN | Cornerstone
CS Dom. Hills | Biola
Bloomsburg | Lincoln PA
Bowie St | Shippensburg
Bradley | SE Missouri St
Bridgewater VA | Peace
Cairn | Bryn Mawr
California PA | West Liberty
Cal St-LA | Concordia CA
Calvin | Concordia Mhd
Oklahoma Chr | Cameron
Milwaukee Eng | Carroll WI
Carson-Newman | Lander
Erskine | Catawba
Hardin-Simmons | Centenary
Lehigh | Central Conn
Chatham | Pitt-Bradford
Tampa | Claflin
Clarion | Ohio Valley
Clayton St | Wingate
C Missouri | Harding
MA Boston | Coast Guard
C Oklahoma | East Central OK
MT Western | Col of Idaho
St Edwards | Colorado Mines
Concord | Seton Hill
Concordia OR | CSU East Bay
Concordia SP | Washburn
Converse | Mars Hill
CS Chico | Notre Dame CA
NW Nazarene | CS Monterey Bay
Michigan Tech | Davis & Elkins
Trine | Denison
Dist Columbia | Wilmington DE
Dominican IL | Kalamazoo
S New Hampshire | Dominican NY
Drake | W Illinois
Drury | Trevecca Naz
Eastern Univ | Lebanon Val
Elms | Wentworth Tech
Emmanuel GA | Young Harris
Emporia St | OK Baptist
Fairmont St | Lock Haven
Fayetteville St | Kutztown
Ferris St | Ursuline
Fort Hays St | Upper Iowa
W Washington | Fresno Pacific
Geneseo St | Hobart & Smith
Lincoln Mem | Georgia SW
Grand Valley St | MO St Louis
Henderson St | Sioux Falls
Indianapolis | Hillsdale
Hiram | Mt St Joseph
Shenandoah | Hood
Humboldt St | Seattle Pacific
Redlands | Illinois Col
Keystone | John Jay
Messiah | Juniata
N Central IL | Knox
Truman St | KY Wesleyan
Lamar | McMurry
North Georgia | Lees-McRae
SC Aiken | Lenoir Rhyne
Lynchburg | NC Wesleyan
Maine | Toledo
Springfield | MA Liberal Arts
Manhattanville | St Josephs LI
McDaniel Col | Wesley DE
ME Presque Isle | Rivier
Roanoke | Meredith
Newman | Midwest TX St
Notre Dame OH | Millersville
MN Crookston | NW Missouri
Moorhead St | Pittsburg St
SW Oklahoma | MO Southern
MO Western | SW Minnesota
Murray St | Oakland City
NW Oklahoma St | NE Oklahoma
Plattsburgh St | Norwich
SW Baptist | Ouachita
Pfeiffer | Randolph Col
Piedmont | Sewanee
Pitt-Greensburg | Thiel
Portland | Utah Valley
S Connecticut | Post
W Texas A&M | Regis CO
Shepherd | Shaw NC
Wash & Lee | Stevenson
St Lawrence | SUNY Potsdam
Transylvania | Wittenberg
UTRGV | TX Lutheran
UMBC | UT San Antonio
West Chester | UVA-Wise
Warner Pacific | Willamette
Wartburg | WI Platteville
Azusa Pacific | CS Poly Pomona
Glenville St | Chowan
Wichita St | Missouri St
Santa Clara | Nevada
Oregon | Syracuse
Penn | Siena
Lubbock Chr | CSU-Pueblo
Virginia Union | Edinboro
UC San Diego | Hawaii Pacific
Wm Jessup | Simpson CA
Bentley | Georgian Court
Boise St | Southern Oregon
AK Anchorage | Holy Names
Cedarville | Quincy
Hilbert | Elmira
Flagler | Limestone
Stonehill | Holy Family
Mercy | Nyack
TX A&M Commerce | Metro St
Tarleton St | St Marys TX
W New England | Suffolk
Northern St SD | Arkansas Tech
City Col NY | Cedar Crest
Chapman | Linfield
Col Charleston | S Carolina St
DYouville | Wells
E Texas Bap | Schreiner
Faulkner | Thomas GA
Georgia St | FL Atlantic
Virginia Tech | Ga Southern
Purdue Northwest | IL Springfield
Wash & Jeff | La Roche
Lee TN | St Leo
S Vermont | Mt Holyoke
Walsh | WI Parkside
TX A&M Kville | Chadron St
Academy of Art | W Oregon
New Haven | Bridgeport
Castleton | ME Farmington
Eastern Oregon | Whitman
West Florida | Fort Valley St
Rutgers-Camden | Gallaudet
North Alabama | Lane
LIU Post | Pace
Muhlenberg | Skidmore
Seton Hall | Kennesaw
St Francis NY | Manhattan
Evansville | Chicago St
Baker KS | TX Wesleyan
Grace IN | Holy Cross IN
IN Wesleyan | Lawrence Tech
Taylor IN | Olivet Naz
Shawnee St | WV Tech
Wallace St | Albany Tech
N OK-Enid | Allen Co
Georgia Highlands | Andrew Col
Angelina | Odessa
Daytona St | ASA Miami
Barton Co | Murray St CC
Bismarck St | Bay Col
Bossier Parish | Crowder
FL Southwestern | Broward CC
Butler Co-KS | Cent CC-Columbus
Northeastern JC | Casper College
Cent Georgia Tech | East Georgia Col
Snow Col | Cent Wyoming
Chipola | Hillsborough CC
W Oklahoma St | Cisco JC
Tohono Oodham | Clarendon
W Nebraska CC | Cloud Co
Coastal AL-BM | Delgado CC
McLennan CC | Coastal Bend
Cochise | Midland TX
Col Cent Florida | E Florida St
Collin Co | Tyler JC
Colorado NW | Little Priest
Cowley Co | N OK-Tonkawa
Sheridan WY | Dawson CC
South Plains | Dodge City CC
Eastern Arizona | Eastern Utah
Eastern Wyoming | North Platte CC
Seward Co | Frank Phillips
Garden City CC | Lamar CC
Gillette | Lake Region
Gulf Coast CC | Vincennes
Triton Col | Highland CC IL
Hinds CC | MS Delta
Weatherford | Howard Col
Hutchinson CC | NE OK A&M
Iowa Western CC | Jefferson Col
John Logan | John Wood CC
